Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Negative Regulation Of Ossification (GO:0030279),1/24,0.2562023357880591,0.3601945760166393,0,0,3.5160370634354954,4.7880962806842335,MEF2C
GO_Biological_Process_2023,Neuromuscular Junction Development (GO:0007528),1/24,0.2562023357880591,0.3601945760166393,0,0,3.5160370634354954,4.7880962806842335,LRRK2
GO_Biological_Process_2023,Photoperiodism (GO:0009648),1/24,0.2562023357880591,0.3601945760166393,0,0,3.5160370634354954,4.7880962806842335,PPP1CB
GO_Biological_Process_2023,Positive Regulation Of Interleukin-17 Production (GO:0032740),1/24,0.2562023357880591,0.3601945760166393,0,0,3.5160370634354954,4.7880962806842335,TGFB1
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800),1/24,0.2562023357880591,0.3601945760166393,0,0,3.5160370634354954,4.7880962806842335,TGFB1
GO_Biological_Process_2023,Regulation Of AMPA Receptor Activity (GO:2000311),1/24,0.2562023357880591,0.3601945760166393,0,0,3.5160370634354954,4.7880962806842335,MEF2C
GO_Biological_Process_2023,Calcium Ion Transmembrane Transport (GO:0070588),2/80,0.2568087104717834,0.3602880437032308,0,0,2.0762899651788542,2.8225579704027006,FKBP1A;ATP2B1
GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),2/80,0.2568087104717834,0.3602880437032308,0,0,2.0762899651788542,2.8225579704027006,IFITM2;SLC11A1
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),2/80,0.2568087104717834,0.3602880437032308,0,0,2.0762899651788542,2.8225579704027006,DUSP1;IRAK3
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),3/144,0.2591235710944159,0.3632810849657008,0,0,1.7244592931246705,2.328796436247621,RAP1B;RASGRP2;RHOB
GO_Biological_Process_2023,Activation Of Protein Kinase Activity (GO:0032147),2/81,0.2613515665588452,0.3658921931823833,0,0,2.049903630775642,2.7507426816821665,SLC11A1;NRG1
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),2/81,0.2613515665588452,0.3658921931823833,0,0,2.049903630775642,2.7507426816821665,IRAK3;HIF1A
GO_Biological_Process_2023,ATP Biosynthetic Process (GO:0006754),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,TGFB1
GO_Biological_Process_2023,Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,SMCHD1
GO_Biological_Process_2023,Activation Of Protein Kinase B Activity (GO:0032148),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,NRG1
GO_Biological_Process_2023,Regulation Of Lysosomal Lumen pH (GO:0035751),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,LRRK2
GO_Biological_Process_2023,Regulation Of Monocyte Chemotaxis (GO:0090025),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,DUSP1
GO_Biological_Process_2023,Regulation Of Myelination (GO:0031641),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,TNFRSF1B
GO_Biological_Process_2023,Regulation Of Postsynapse Organization (GO:0099175),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,LRRK2
GO_Biological_Process_2023,Cardiac Conduction System Development (GO:0003161),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,NOTCH2
GO_Biological_Process_2023,Cellular Response To Hexose Stimulus (GO:0071331),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,TRA2B
GO_Biological_Process_2023,Response To dsRNA (GO:0043331),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,IRAK3
GO_Biological_Process_2023,Response To Zinc Ion (GO:0010043),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,CRIP1
GO_Biological_Process_2023,Myotube Differentiation (GO:0014902),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,MEF2C
GO_Biological_Process_2023,Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,LRRK2
GO_Biological_Process_2023,Negative Regulation Of Response To Wounding (GO:1903035),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,PTPN6
GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,HNRNPU
GO_Biological_Process_2023,Osteoclast Differentiation (GO:0030316),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,OSCAR
GO_Biological_Process_2023,Positive Regulation Of Peptidase Activity (GO:0010952),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,CTSS
GO_Biological_Process_2023,Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,TNFSF10
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),1/25,0.2653247906308784,0.3665840102436291,0,0,3.3693647540983607,4.470475104709514,NOTCH2
GO_Biological_Process_2023,Negative Regulation Of Response To External Stimulus (GO:0032102),3/146,0.2657250751182848,0.3666129346297943,0,0,1.7001676009940472,2.2532203171139398,IRAK3;LILRA2;YWHAZ
GO_Biological_Process_2023,Cellular Response To Organic Substance (GO:0071310),2/82,0.2658950954457849,0.3666129346297943,0,0,2.02417695473251,2.6813329379394752,TGFB1;CYP1B1
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),2/82,0.2658950954457849,0.3666129346297943,0,0,2.02417695473251,2.6813329379394752,CX3CR1;THBS1
GO_Biological_Process_2023,mRNA Processing (GO:0006397),4/214,0.2677043888770977,0.3688535351217823,0,0,1.5447540011855363,2.035787942835248,DDX5;HNRNPH1;TRA2B;HNRNPU
GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),2/83,0.2704386018586138,0.3705939919834135,0,0,1.9990855052583447,2.6142244792096405,PTPRC;FLNA
GO_Biological_Process_2023,Vascular Transport (GO:0010232),2/83,0.2704386018586138,0.3705939919834135,0,0,1.9990855052583447,2.6142244792096405,SLC2A3;SLC38A2
GO_Biological_Process_2023,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),2/83,0.2704386018586138,0.3705939919834135,0,0,1.9990855052583447,2.6142244792096405,CX3CR1;FPR1
GO_Biological_Process_2023,Regulation Of Cell Division (GO:0051302),2/83,0.2704386018586138,0.3705939919834135,0,0,1.9990855052583447,2.6142244792096405,TXNIP;EVI2B
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,EREG
GO_Biological_Process_2023,L-amino Acid Transport (GO:0015807),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,SLC38A2
GO_Biological_Process_2023,"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)",1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,CDC42
GO_Biological_Process_2023,Regulation Of Keratinocyte Differentiation (GO:0045616),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,ZFP36L1
GO_Biological_Process_2023,Acute Inflammatory Response (GO:0002526),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,CEBPB
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,CTSS
GO_Biological_Process_2023,Regulation Of Myeloid Cell Differentiation (GO:0045637),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,MEF2C
GO_Biological_Process_2023,Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,VAMP2
GO_Biological_Process_2023,Calcium-Ion Regulated Exocytosis (GO:0017156),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,VAMP2
GO_Biological_Process_2023,Camera-Type Eye Development (GO:0043010),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,CYP1B1
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,RAB27A
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase III (GO:0006359),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,ZFP36L2
GO_Biological_Process_2023,Cellular Response To Xenobiotic Stimulus (GO:0071466),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,MEF2C
GO_Biological_Process_2023,Regulation Of Vasoconstriction (GO:0019229),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,ATP2B1
GO_Biological_Process_2023,Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,RPL26
GO_Biological_Process_2023,Negative Regulation Of Catalytic Activity (GO:0043086),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,TIMP1
GO_Biological_Process_2023,Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,PRKCB
GO_Biological_Process_2023,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,ARF6
GO_Biological_Process_2023,Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,RNASE2
GO_Biological_Process_2023,Organelle Fusion (GO:0048284),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,BCL2A1
GO_Biological_Process_2023,Organelle Membrane Fusion (GO:0090174),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,VAMP2
GO_Biological_Process_2023,Positive Regulation Of Erythrocyte Differentiation (GO:0045648),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,HIF1A
GO_Biological_Process_2023,Positive Regulation Of Monooxygenase Activity (GO:0032770),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,HIF1A
GO_Biological_Process_2023,Positive Regulation Of Nuclear Division (GO:0051785),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,EREG
GO_Biological_Process_2023,Regulation Of Actin Filament Bundle Assembly (GO:0032231),1/26,0.2743358122474619,0.3705939919834135,0,0,3.234426229508197,4.183414424289192,CDC42
GO_Biological_Process_2023,Positive Regulation Of Protein Ubiquitination (GO:0031398),2/84,0.2749814072193571,0.371215628626536,0,0,1.97460604235672,2.549318672860502,FKBP1A;LRRK2
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),2/85,0.2795228495289552,0.3755736541993076,0,0,1.9507164460310376,2.486522147801732,FGR;HNRNPU
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),2/85,0.2795228495289552,0.3755736541993076,0,0,1.9507164460310376,2.486522147801732,MEF2C;DDX5
GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),2/85,0.2795228495289552,0.3755736541993076,0,0,1.9507164460310376,2.486522147801732,PTPRC;LRRK2
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),2/85,0.2795228495289552,0.3755736541993076,0,0,1.9507164460310376,2.486522147801732,IRAK3;HIF1A
GO_Biological_Process_2023,Transport Across Blood-Brain Barrier (GO:0150104),2/85,0.2795228495289552,0.3755736541993076,0,0,1.9507164460310376,2.486522147801732,SLC2A3;SLC38A2
GO_Biological_Process_2023,Macromolecule Catabolic Process (GO:0009057),2/85,0.2795228495289552,0.3755736541993076,0,0,1.9507164460310376,2.486522147801732,TGFB1;RNASE2
GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),2/85,0.2795228495289552,0.3755736541993076,0,0,1.9507164460310376,2.486522147801732,TGFB1;FYN
GO_Biological_Process_2023,Regulation Of Chromatin Organization (GO:1902275),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,HNRNPU
GO_Biological_Process_2023,Regulation Of Immunoglobulin Production (GO:0002637),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,PTPRC
GO_Biological_Process_2023,Activation Of Phospholipase C Activity (GO:0007202),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,S1PR4
GO_Biological_Process_2023,Amino Acid Import Across Plasma Membrane (GO:0089718),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,SLC38A2
GO_Biological_Process_2023,Regulation Of Mitochondrial Fission (GO:0090140),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,LRRK2
GO_Biological_Process_2023,Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,ITGAM
GO_Biological_Process_2023,Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,TGFB1
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,PRKCB
GO_Biological_Process_2023,Peptidyl-Proline Modification (GO:0018208),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,FKBP1A
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,VMP1
GO_Biological_Process_2023,Positive Regulation Of Filopodium Assembly (GO:0051491),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,CDC42
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,CLEC7A
GO_Biological_Process_2023,Positive Regulation Of Response To Wounding (GO:1903036),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,CLEC7A
GO_Biological_Process_2023,Regulation Of SMAD Protein Signal Transduction (GO:0060390),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,TGFB1
GO_Biological_Process_2023,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,MEGF9
GO_Biological_Process_2023,Regulation Of Androgen Receptor Signaling Pathway (GO:0060765),1/27,0.2832367563329104,0.3765205751517175,0,0,3.1098675914249685,3.9230113140821192,DDX5
GO_Biological_Process_2023,Negative Regulation Of Binding (GO:0051100),2/86,0.2840622829261028,0.3773674123543848,0,0,1.927395649617872,2.4257464586618025,JUN;LRRK2
GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),2/87,0.2885990774770016,0.3831401545815367,0,0,1.904623577826192,2.366907773442129,CLEC7A;SLC11A1
GO_Biological_Process_2023,Golgi To Plasma Membrane Protein Transport (GO:0043001),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,VAMP2
GO_Biological_Process_2023,RNA Phosphodiester Bond Hydrolysis (GO:0090501),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,RNASE2
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,CTSS
GO_Biological_Process_2023,Regulation Of Nitric-Oxide Synthase Activity (GO:0050999),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,HIF1A
GO_Biological_Process_2023,Regulation Of Protein Localization To Membrane (GO:1905475),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,FYN
GO_Biological_Process_2023,Establishment Of Endothelial Barrier (GO:0061028),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,RAP1B
GO_Biological_Process_2023,Transcription By RNA Polymerase III (GO:0006383),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,ZFP36L1
GO_Biological_Process_2023,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,FYN
GO_Biological_Process_2023,Negative Regulation Of Cation Channel Activity (GO:2001258),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,FKBP1A
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)",1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,EIF3E
GO_Biological_Process_2023,Positive Regulation Of mRNA Processing (GO:0050685),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,TRA2B
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,CLEC7A
GO_Biological_Process_2023,Primary Neural Tube Formation (GO:0014020),1/28,0.2920289620896855,0.3843800013830049,0,0,2.9945355191256837,3.6859806471244143,TGFB1
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),2/88,0.2931326188133631,0.3850731646091555,0,0,1.8823810890994352,2.309926585272164,THBS1;RHOB
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),2/88,0.2931326188133631,0.3850731646091555,0,0,1.8823810890994352,2.309926585272164,PTPRC;CHP1
GO_Biological_Process_2023,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),2/88,0.2931326188133631,0.3850731646091555,0,0,1.8823810890994352,2.309926585272164,CDC42;CDC42EP3
GO_Biological_Process_2023,Cellular Response To Chemical Stress (GO:0062197),2/89,0.2976623079725183,0.3900243859669504,0,0,1.860649921952604,2.254727443917653,LRRK2;ZFP36L2
GO_Biological_Process_2023,Cellular Response To Peptide Hormone Stimulus (GO:0071375),2/89,0.2976623079725183,0.3900243859669504,0,0,1.860649921952604,2.254727443917653,VAMP2;ZFP36L1
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),2/89,0.2976623079725183,0.3900243859669504,0,0,1.860649921952604,2.254727443917653,TGFB1;CD44
GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),4/225,0.2976809499288213,0.3900243859669504,0,0,1.4670396725559038,1.777660389180905,TGFB1;LRRK2;CHP1;LILRB2
GO_Biological_Process_2023,Regulation Of Establishment Of Planar Polarity (GO:0090175),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,CDC42
GO_Biological_Process_2023,JNK Cascade (GO:0007254),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,LRRK2
GO_Biological_Process_2023,Regulation Of Spindle Assembly (GO:0090169),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,HNRNPU
GO_Biological_Process_2023,Response To Alcohol (GO:0097305),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,TGFB1
GO_Biological_Process_2023,Tube Closure (GO:0060606),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,TGFB1
GO_Biological_Process_2023,Vacuolar Acidification (GO:0007035),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,SLC11A1
GO_Biological_Process_2023,Heterotypic Cell-Cell Adhesion (GO:0034113),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,LILRB2
GO_Biological_Process_2023,Negative Regulation Of DNA Binding (GO:0043392),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,JUN
GO_Biological_Process_2023,Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,NRG1
GO_Biological_Process_2023,Positive Regulation Of Endopeptidase Activity (GO:0010950),1/29,0.3007137525943504,0.3914362371221649,0,0,2.8874414519906324,3.4695394120619096,FYN
GO_Biological_Process_2023,Lymphocyte Differentiation (GO:0030098),2/91,0.3067078085512327,0.3987201511166025,0,0,1.8186526101632217,2.149392316067812,KLF6;PTPRC
GO_Biological_Process_2023,Positive Regulation Of Binding (GO:0051099),2/91,0.3067078085512327,0.3987201511166025,0,0,1.8186526101632217,2.149392316067812,FKBP1A;LRRK2
GO_Biological_Process_2023,Regulation Of Dendritic Spine Morphogenesis (GO:0061001),1/30,0.309292434795214,0.3997439990058221,0,0,2.787733182589033,3.2713158459655944,LRRK2
GO_Biological_Process_2023,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),1/30,0.309292434795214,0.3997439990058221,0,0,2.787733182589033,3.2713158459655944,LCP1
GO_Biological_Process_2023,Regulation Of Vasculature Development (GO:1901342),1/30,0.309292434795214,0.3997439990058221,0,0,2.787733182589033,3.2713158459655944,CTNNB1
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059),1/30,0.309292434795214,0.3997439990058221,0,0,2.787733182589033,3.2713158459655944,CEBPB
GO_Biological_Process_2023,Multivesicular Body Organization (GO:0036257),1/30,0.309292434795214,0.3997439990058221,0,0,2.787733182589033,3.2713158459655944,RAB27A
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),1/30,0.309292434795214,0.3997439990058221,0,0,2.787733182589033,3.2713158459655944,FKBP1A
GO_Biological_Process_2023,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),1/30,0.309292434795214,0.3997439990058221,0,0,2.787733182589033,3.2713158459655944,TGFB1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),1/30,0.309292434795214,0.3997439990058221,0,0,2.787733182589033,3.2713158459655944,CLEC7A
GO_Biological_Process_2023,Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),1/30,0.309292434795214,0.3997439990058221,0,0,2.787733182589033,3.2713158459655944,THBS1
GO_Biological_Process_2023,Steroid Metabolic Process (GO:0008202),2/92,0.3112224960883889,0.4017198176460055,0,0,1.7983539094650205,2.0991235673901514,CYP1B1;TSPO
GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process (GO:0045732),2/92,0.3112224960883889,0.4017198176460055,0,0,1.7983539094650205,2.0991235673901514,ADAM8;TNFRSF1B
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),4/231,0.3142085829389613,0.4053128756725519,0,0,1.4278245928308992,1.6529900134835405,TGFB1;LRRK2;THBS1;EREG
GO_Biological_Process_2023,Regulation Of Endothelial Cell Proliferation (GO:0001936),2/93,0.3157310830562394,0.4054608873779246,0,0,1.7785013340568896,2.0503709279696407,HIF1A;THBS1
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),2/93,0.3157310830562394,0.4054608873779246,0,0,1.7785013340568896,2.0503709279696407,TGFB1;CD44
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,THBS1
GO_Biological_Process_2023,Actin Filament Polymerization (GO:0030041),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,PSTPIP1
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,LILRB2
GO_Biological_Process_2023,Regulation Of Macrophage Activation (GO:0043030),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,THBS1
GO_Biological_Process_2023,Regulation Of Protein Autophosphorylation (GO:0031952),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,CHP1
GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Surface (GO:2000008),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,CTNNB1
GO_Biological_Process_2023,Triglyceride Homeostasis (GO:0070328),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,LCP1
GO_Biological_Process_2023,Leukocyte Cell-Cell Adhesion (GO:0007159),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,SELL
GO_Biological_Process_2023,Modulation Of Excitatory Postsynaptic Potential (GO:0098815),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,LRRK2
GO_Biological_Process_2023,Negative Regulation Of DNA Biosynthetic Process (GO:2000279),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,HNRNPU
GO_Biological_Process_2023,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,THBS1
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,CDC42
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Migration (GO:0002687),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,ADAM8
GO_Biological_Process_2023,Presynaptic Endocytosis (GO:0140238),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,VAMP2
GO_Biological_Process_2023,Regulation Of Cell Morphogenesis (GO:0022604),1/31,0.3177662998481337,0.4054608873779246,0,0,2.694672131147541,3.0892774187669545,CD44
GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),3/162,0.31906575275634,0.4066006601006955,0,0,1.5278340870107594,1.7453336079995436,BCL2A1;LRRK2;TSPO
GO_Biological_Process_2023,Protein Autophosphorylation (GO:0046777),3/162,0.31906575275634,0.4066006601006955,0,0,1.5278340870107594,1.7453336079995436,FGR;LRRK2;FYN
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),4/233,0.3197373077400743,0.4071972583305526,0,0,1.415209552628241,1.6137005236367337,CEBPB;BASP1;CTNNB1;LCP1
